valence,arousal,id,part,repeat,filepath
1,1,piece_49,0,-1,phrases/split_8/Super_Mario_World_Overworld2_0.mid
1,1,piece_49,1,-1,phrases/split_8/Super_Mario_World_Overworld2_1.mid
1,1,piece_49,2,-1,phrases/split_8/Super_Mario_World_Overworld2_2.mid
1,1,piece_49,3,-1,phrases/split_8/Super_Mario_World_Overworld2_3.mid
1,1,piece_49,4,-1,phrases/split_8/Super_Mario_World_Overworld2_4.mid
1,1,piece_49,5,-1,phrases/split_8/Super_Mario_World_Overworld2_5.mid
1,1,piece_49,6,-1,phrases/split_8/Super_Mario_World_Overworld2_6.mid
1,1,piece_49,7,-1,phrases/split_8/Super_Mario_World_Overworld2_7.mid
1,1,piece_49,8,-1,phrases/split_8/Super_Mario_World_Overworld2_8.mid
1,1,piece_49,0,-1,phrases/split_16/Super_Mario_World_Overworld2_0.mid
1,1,piece_49,1,-1,phrases/split_16/Super_Mario_World_Overworld2_1.mid
1,1,piece_49,2,-1,phrases/split_16/Super_Mario_World_Overworld2_2.mid
1,1,piece_49,3,-1,phrases/split_16/Super_Mario_World_Overworld2_3.mid
1,1,piece_49,4,-1,phrases/split_16/Super_Mario_World_Overworld2_4.mid
1,1,piece_49,5,-1,phrases/split_16/Super_Mario_World_Overworld2_5.mid
1,1,piece_49,6,-1,phrases/split_16/Super_Mario_World_Overworld2_6.mid
1,1,piece_49,7,-1,phrases/split_16/Super_Mario_World_Overworld2_7.mid
1,1,piece_49,8,-1,phrases/split_16/Super_Mario_World_Overworld2_8.mid
1,1,piece_49,9,-1,phrases/split_16/Super_Mario_World_Overworld2_9.mid
1,1,piece_49,10,-1,phrases/split_16/Super_Mario_World_Overworld2_10.mid
1,1,piece_49,11,-1,phrases/split_16/Super_Mario_World_Overworld2_11.mid
1,1,piece_49,12,-1,phrases/split_16/Super_Mario_World_Overworld2_12.mid
1,1,piece_49,13,-1,phrases/split_16/Super_Mario_World_Overworld2_13.mid
1,1,piece_49,14,-1,phrases/split_16/Super_Mario_World_Overworld2_14.mid
1,1,piece_49,15,-1,phrases/split_16/Super_Mario_World_Overworld2_15.mid
1,1,piece_49,16,-1,phrases/split_16/Super_Mario_World_Overworld2_16.mid
0,0,piece_50,0,-1,phrases/split_1/Goldeneye_Statue_0.mid
0,0,piece_50,0,-1,phrases/split_2/Goldeneye_Statue_0.mid
0,0,piece_50,1,-1,phrases/split_2/Goldeneye_Statue_1.mid
0,0,piece_50,2,-1,phrases/split_2/Goldeneye_Statue_2.mid
0,0,piece_50,0,-1,phrases/split_4/Goldeneye_Statue_0.mid
0,0,piece_50,1,-1,phrases/split_4/Goldeneye_Statue_1.mid
0,0,piece_50,2,-1,phrases/split_4/Goldeneye_Statue_2.mid
0,0,piece_50,3,-1,phrases/split_4/Goldeneye_Statue_3.mid
0,0,piece_50,4,-1,phrases/split_4/Goldeneye_Statue_4.mid
0,0,piece_50,0,-1,phrases/split_8/Goldeneye_Statue_0.mid
0,0,piece_50,1,-1,phrases/split_8/Goldeneye_Statue_1.mid
0,0,piece_50,2,-1,phrases/split_8/Goldeneye_Statue_2.mid
0,0,piece_50,3,-1,phrases/split_8/Goldeneye_Statue_3.mid
0,0,piece_50,4,-1,phrases/split_8/Goldeneye_Statue_4.mid
0,0,piece_50,5,-1,phrases/split_8/Goldeneye_Statue_5.mid
0,0,piece_50,6,-1,phrases/split_8/Goldeneye_Statue_6.mid
0,0,piece_50,7,-1,phrases/split_8/Goldeneye_Statue_7.mid
0,0,piece_50,8,-1,phrases/split_8/Goldeneye_Statue_8.mid
0,0,piece_50,0,-1,phrases/split_16/Goldeneye_Statue_0.mid
0,0,piece_50,1,-1,phrases/split_16/Goldeneye_Statue_1.mid
0,0,piece_50,2,-1,phrases/split_16/Goldeneye_Statue_2.mid
0,0,piece_50,3,-1,phrases/split_16/Goldeneye_Statue_3.mid
0,0,piece_50,4,-1,phrases/split_16/Goldeneye_Statue_4.mid
0,0,piece_50,5,-1,phrases/split_16/Goldeneye_Statue_5.mid
0,0,piece_50,6,-1,phrases/split_16/Goldeneye_Statue_6.mid
0,0,piece_50,7,-1,phrases/split_16/Goldeneye_Statue_7.mid
0,0,piece_50,8,-1,phrases/split_16/Goldeneye_Statue_8.mid
0,0,piece_50,9,-1,phrases/split_16/Goldeneye_Statue_9.mid
0,0,piece_50,10,-1,phrases/split_16/Goldeneye_Statue_10.mid
0,0,piece_50,11,-1,phrases/split_16/Goldeneye_Statue_11.mid
0,0,piece_50,12,-1,phrases/split_16/Goldeneye_Statue_12.mid
0,0,piece_50,13,-1,phrases/split_16/Goldeneye_Statue_13.mid
0,0,piece_50,14,-1,phrases/split_16/Goldeneye_Statue_14.mid
0,0,piece_50,15,-1,phrases/split_16/Goldeneye_Statue_15.mid
0,0,piece_50,16,-1,phrases/split_16/Goldeneye_Statue_16.mid
1,1,piece_50,0,-1,phrases/split_1/Goldeneye_Statue_0.mid
1,1,piece_50,0,-1,phrases/split_2/Goldeneye_Statue_0.mid
1,1,piece_50,0,-1,phrases/split_4/Goldeneye_Statue_0.mid
1,1,piece_50,0,-1,phrases/split_8/Goldeneye_Statue_0.mid
1,1,piece_50,0,-1,phrases/split_16/Goldeneye_Statue_0.mid
1,1,piece_51,0,-1,phrases/split_1/BanjoKazooie_MumbosMountain_0.mid
1,1,piece_51,0,-1,phrases/split_2/BanjoKazooie_MumbosMountain_0.mid
1,1,piece_51,1,-1,phrases/split_2/BanjoKazooie_MumbosMountain_1.mid
1,1,piece_51,2,-1,phrases/split_2/BanjoKazooie_MumbosMountain_2.mid
1,1,piece_51,0,-1,phrases/split_4/BanjoKazooie_MumbosMountain_0.mid
1,1,piece_51,1,-1,phrases/split_4/BanjoKazooie_MumbosMountain_1.mid
1,1,piece_51,2,-1,phrases/split_4/BanjoKazooie_MumbosMountain_2.mid
1,1,piece_51,3,-1,phrases/split_4/BanjoKazooie_MumbosMountain_3.mid
1,1,piece_51,4,-1,phrases/split_4/BanjoKazooie_MumbosMountain_4.mid
1,1,piece_51,0,-1,phrases/split_8/BanjoKazooie_MumbosMountain_0.mid
1,1,piece_51,1,-1,phrases/split_8/BanjoKazooie_MumbosMountain_1.mid
1,1,piece_51,2,-1,phrases/split_8/BanjoKazooie_MumbosMountain_2.mid
1,1,piece_51,3,-1,phrases/split_8/BanjoKazooie_MumbosMountain_3.mid
1,1,piece_51,4,-1,phrases/split_8/BanjoKazooie_MumbosMountain_4.mid
1,1,piece_51,5,-1,phrases/split_8/BanjoKazooie_MumbosMountain_5.mid
1,1,piece_51,6,-1,phrases/split_8/BanjoKazooie_MumbosMountain_6.mid
1,1,piece_51,7,-1,phrases/split_8/BanjoKazooie_MumbosMountain_7.mid
1,1,piece_51,8,-1,phrases/split_8/BanjoKazooie_MumbosMountain_8.mid
1,1,piece_51,0,-1,phrases/split_16/BanjoKazooie_MumbosMountain_0.mid
1,1,piece_51,1,-1,phrases/split_16/BanjoKazooie_MumbosMountain_1.mid
1,1,piece_51,2,-1,phrases/split_16/BanjoKazooie_MumbosMountain_2.mid
1,1,piece_51,3,-1,phrases/split_16/BanjoKazooie_MumbosMountain_3.mid
1,1,piece_51,4,-1,phrases/split_16/BanjoKazooie_MumbosMountain_4.mid
1,1,piece_51,5,-1,phrases/split_16/BanjoKazooie_MumbosMountain_5.mid
1,1,piece_51,6,-1,phrases/split_16/BanjoKazooie_MumbosMountain_6.mid
1,1,piece_51,7,-1,phrases/split_16/BanjoKazooie_MumbosMountain_7.mid
1,1,piece_51,8,-1,phrases/split_16/BanjoKazooie_MumbosMountain_8.mid
1,1,piece_51,9,-1,phrases/split_16/BanjoKazooie_MumbosMountain_9.mid
1,1,piece_51,10,-1,phrases/split_16/BanjoKazooie_MumbosMountain_10.mid
1,1,piece_51,11,-1,phrases/split_16/BanjoKazooie_MumbosMountain_11.mid
1,1,piece_51,12,-1,phrases/split_16/BanjoKazooie_MumbosMountain_12.mid
1,1,piece_51,13,-1,phrases/split_16/BanjoKazooie_MumbosMountain_13.mid
1,1,piece_51,14,-1,phrases/split_16/BanjoKazooie_MumbosMountain_14.mid
1,1,piece_51,15,-1,phrases/split_16/BanjoKazooie_MumbosMountain_15.mid
1,1,piece_51,16,-1,phrases/split_16/BanjoKazooie_MumbosMountain_16.mid
0,0,piece_52,0,-1,phrases/split_1/Shadow_of_the_Colossus_Prayer_0.mid
0,0,piece_52,0,-1,phrases/split_2/Shadow_of_the_Colossus_Prayer_0.mid
0,0,piece_52,1,-1,phrases/split_2/Shadow_of_the_Colossus_Prayer_1.mid
0,0,piece_52,2,-1,phrases/split_2/Shadow_of_the_Colossus_Prayer_2.mid
0,0,piece_52,0,-1,phrases/split_4/Shadow_of_the_Colossus_Prayer_0.mid
0,0,piece_52,1,-1,phrases/split_4/Shadow_of_the_Colossus_Prayer_1.mid
0,0,piece_52,2,-1,phrases/split_4/Shadow_of_the_Colossus_Prayer_2.mid
0,0,piece_52,3,-1,phrases/split_4/Shadow_of_the_Colossus_Prayer_3.mid
0,0,piece_52,4,-1,phrases/split_4/Shadow_of_the_Colossus_Prayer_4.mid
0,0,piece_52,0,-1,phrases/split_8/Shadow_of_the_Colossus_Prayer_0.mid
0,0,piece_52,1,-1,phrases/split_8/Shadow_of_the_Colossus_Prayer_1.mid
0,0,piece_52,2,-1,phrases/split_8/Shadow_of_the_Colossus_Prayer_2.mid
0,0,piece_52,3,-1,phrases/split_8/Shadow_of_the_Colossus_Prayer_3.mid
0,0,piece_52,4,-1,phrases/split_8/Shadow_of_the_Colossus_Prayer_4.mid
0,0,piece_52,5,-1,phrases/split_8/Shadow_of_the_Colossus_Prayer_5.mid
0,0,piece_52,6,-1,phrases/split_8/Shadow_of_the_Colossus_Prayer_6.mid
0,0,piece_52,7,-1,phrases/split_8/Shadow_of_the_Colossus_Prayer_7.mid
0,0,piece_52,8,-1,phrases/split_8/Shadow_of_the_Colossus_Prayer_8.mid
0,0,piece_52,0,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_0.mid
0,0,piece_52,1,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_1.mid
0,0,piece_52,2,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_2.mid
0,0,piece_52,3,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_3.mid
0,0,piece_52,4,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_4.mid
0,0,piece_52,5,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_5.mid
0,0,piece_52,6,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_6.mid
0,0,piece_52,7,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_7.mid
0,0,piece_52,8,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_8.mid
0,0,piece_52,9,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_9.mid
0,0,piece_52,10,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_10.mid
0,0,piece_52,11,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_11.mid
0,0,piece_52,12,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_12.mid
0,0,piece_52,13,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_13.mid
0,0,piece_52,14,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_14.mid
0,0,piece_52,15,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_15.mid
0,0,piece_52,16,-1,phrases/split_16/Shadow_of_the_Colossus_Prayer_16.mid
1,0,piece_53,0,-1,phrases/split_1/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_0.mid
1,0,piece_53,0,-1,phrases/split_2/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_0.mid
1,0,piece_53,1,-1,phrases/split_2/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_1.mid
1,0,piece_53,0,-1,phrases/split_4/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_0.mid
1,0,piece_53,1,-1,phrases/split_4/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_1.mid
1,0,piece_53,2,-1,phrases/split_4/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_2.mid
1,0,piece_53,3,-1,phrases/split_4/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_3.mid
1,0,piece_53,4,-1,phrases/split_4/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_4.mid
1,0,piece_53,0,-1,phrases/split_8/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_0.mid
1,0,piece_53,1,-1,phrases/split_8/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_1.mid
1,0,piece_53,2,-1,phrases/split_8/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_2.mid
1,0,piece_53,3,-1,phrases/split_8/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_3.mid
1,0,piece_53,4,-1,phrases/split_8/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_4.mid
1,0,piece_53,5,-1,phrases/split_8/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_5.mid
1,0,piece_53,6,-1,phrases/split_8/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_6.mid
1,0,piece_53,7,-1,phrases/split_8/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_7.mid
1,0,piece_53,8,-1,phrases/split_8/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_8.mid
1,0,piece_53,9,-1,phrases/split_8/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_9.mid
1,0,piece_53,0,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_0.mid
1,0,piece_53,1,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_1.mid
1,0,piece_53,2,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_2.mid
1,0,piece_53,3,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_3.mid
1,0,piece_53,4,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_4.mid
1,0,piece_53,5,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_5.mid
1,0,piece_53,6,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_6.mid
1,0,piece_53,7,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_7.mid
1,0,piece_53,8,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_8.mid
1,0,piece_53,9,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_9.mid
1,0,piece_53,10,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_10.mid
1,0,piece_53,11,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_11.mid
1,0,piece_53,12,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_12.mid
1,0,piece_53,13,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_13.mid
1,0,piece_53,14,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_14.mid
1,0,piece_53,15,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_15.mid
1,0,piece_53,16,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_16.mid
1,0,piece_53,17,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_17.mid
1,0,piece_53,18,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_18.mid
1,0,piece_53,19,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_19.mid
1,0,piece_53,20,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_20.mid
1,0,piece_53,21,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_21.mid
1,0,piece_53,22,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_22.mid
1,0,piece_53,23,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_23.mid
1,0,piece_53,24,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_24.mid
1,0,piece_53,25,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_25.mid
1,0,piece_53,26,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_26.mid
1,0,piece_53,27,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_27.mid
1,0,piece_53,28,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_28.mid
1,0,piece_53,29,-1,phrases/split_16/Legend_Of_Zelda_The_Majoras_Mask_StoneTowerTempleInverted_29.mid
0,0,piece_54,0,-1,phrases/split_1/Final_Fantasy_7_WhoAreYou_0.mid
0,0,piece_54,0,-1,phrases/split_2/Final_Fantasy_7_WhoAreYou_0.mid
0,0,piece_54,1,-1,phrases/split_2/Final_Fantasy_7_WhoAreYou_1.mid
0,0,piece_54,0,-1,phrases/split_4/Final_Fantasy_7_WhoAreYou_0.mid
0,0,piece_54,1,-1,phrases/split_4/Final_Fantasy_7_WhoAreYou_1.mid
0,0,piece_54,2,-1,phrases/split_4/Final_Fantasy_7_WhoAreYou_2.mid
0,0,piece_54,3,-1,phrases/split_4/Final_Fantasy_7_WhoAreYou_3.mid
0,0,piece_54,0,-1,phrases/split_8/Final_Fantasy_7_WhoAreYou_0.mid
0,0,piece_54,1,-1,phrases/split_8/Final_Fantasy_7_WhoAreYou_1.mid
0,0,piece_54,2,-1,phrases/split_8/Final_Fantasy_7_WhoAreYou_2.mid
0,0,piece_54,3,-1,phrases/split_8/Final_Fantasy_7_WhoAreYou_3.mid
0,0,piece_54,4,-1,phrases/split_8/Final_Fantasy_7_WhoAreYou_4.mid
0,0,piece_54,5,-1,phrases/split_8/Final_Fantasy_7_WhoAreYou_5.mid
0,0,piece_54,6,-1,phrases/split_8/Final_Fantasy_7_WhoAreYou_6.mid
0,0,piece_54,7,-1,phrases/split_8/Final_Fantasy_7_WhoAreYou_7.mid
0,0,piece_54,0,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_0.mid
0,0,piece_54,1,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_1.mid
0,0,piece_54,2,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_2.mid
0,0,piece_54,3,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_3.mid
0,0,piece_54,4,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_4.mid
0,0,piece_54,6,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_6.mid
0,0,piece_54,7,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_7.mid
0,0,piece_54,9,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_9.mid
0,0,piece_54,10,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_10.mid
0,0,piece_54,12,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_12.mid
0,0,piece_54,13,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_13.mid
0,0,piece_54,14,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_14.mid
0,0,piece_54,15,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_15.mid
0,0,piece_54,16,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_16.mid
0,0,piece_54,17,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_17.mid
0,0,piece_54,18,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_18.mid
0,0,piece_54,19,-1,phrases/split_16/Final_Fantasy_7_WhoAreYou_19.mid
0,1,piece_55,0,-1,phrases/split_1/Final_Fantasy_7_ThoseChosenBythePlanet_0.mid
0,1,piece_55,0,-1,phrases/split_2/Final_Fantasy_7_ThoseChosenBythePlanet_0.mid
0,1,piece_55,1,-1,phrases/split_2/Final_Fantasy_7_ThoseChosenBythePlanet_1.mid
0,1,piece_55,0,-1,phrases/split_4/Final_Fantasy_7_ThoseChosenBythePlanet_0.mid
0,1,piece_55,1,-1,phrases/split_4/Final_Fantasy_7_ThoseChosenBythePlanet_1.mid
0,1,piece_55,2,-1,phrases/split_4/Final_Fantasy_7_ThoseChosenBythePlanet_2.mid
0,1,piece_55,3,-1,phrases/split_4/Final_Fantasy_7_ThoseChosenBythePlanet_3.mid
0,0,piece_55,4,-1,phrases/split_4/Final_Fantasy_7_ThoseChosenBythePlanet_4.mid
0,1,piece_55,0,-1,phrases/split_8/Final_Fantasy_7_ThoseChosenBythePlanet_0.mid
0,0,piece_55,1,-1,phrases/split_8/Final_Fantasy_7_ThoseChosenBythePlanet_1.mid
0,1,piece_55,2,-1,phrases/split_8/Final_Fantasy_7_ThoseChosenBythePlanet_2.mid
0,1,piece_55,3,-1,phrases/split_8/Final_Fantasy_7_ThoseChosenBythePlanet_3.mid
0,1,piece_55,4,-1,phrases/split_8/Final_Fantasy_7_ThoseChosenBythePlanet_4.mid
0,1,piece_55,5,-1,phrases/split_8/Final_Fantasy_7_ThoseChosenBythePlanet_5.mid
0,1,piece_55,6,-1,phrases/split_8/Final_Fantasy_7_ThoseChosenBythePlanet_6.mid
0,1,piece_55,7,-1,phrases/split_8/Final_Fantasy_7_ThoseChosenBythePlanet_7.mid
0,0,piece_55,8,-1,phrases/split_8/Final_Fantasy_7_ThoseChosenBythePlanet_8.mid
0,1,piece_55,0,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_0.mid
0,1,piece_55,1,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_1.mid
0,0,piece_55,2,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_2.mid
0,1,piece_55,3,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_3.mid
0,1,piece_55,4,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_4.mid
0,1,piece_55,5,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_5.mid
0,1,piece_55,6,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_6.mid
0,1,piece_55,7,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_7.mid
0,1,piece_55,8,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_8.mid
0,1,piece_55,9,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_9.mid
0,1,piece_55,10,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_10.mid
0,1,piece_55,11,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_11.mid
0,1,piece_55,12,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_12.mid
0,1,piece_55,13,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_13.mid
0,1,piece_55,14,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_14.mid
0,1,piece_55,15,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_15.mid
0,0,piece_55,16,-1,phrases/split_16/Final_Fantasy_7_ThoseChosenBythePlanet_16.mid
0,1,piece_56,0,-1,phrases/split_1/Final_Fantasy_7_VincentsTheme_0.mid
0,1,piece_56,0,-1,phrases/split_2/Final_Fantasy_7_VincentsTheme_0.mid
0,1,piece_56,1,-1,phrases/split_2/Final_Fantasy_7_VincentsTheme_1.mid
0,1,piece_56,0,-1,phrases/split_4/Final_Fantasy_7_VincentsTheme_0.mid
0,1,piece_56,1,-1,phrases/split_4/Final_Fantasy_7_VincentsTheme_1.mid
0,1,piece_56,2,-1,phrases/split_4/Final_Fantasy_7_VincentsTheme_2.mid
0,1,piece_56,3,-1,phrases/split_4/Final_Fantasy_7_VincentsTheme_3.mid
0,1,piece_56,0,-1,phrases/split_8/Final_Fantasy_7_VincentsTheme_0.mid
0,1,piece_56,1,-1,phrases/split_8/Final_Fantasy_7_VincentsTheme_1.mid
0,1,piece_56,2,-1,phrases/split_8/Final_Fantasy_7_VincentsTheme_2.mid
0,1,piece_56,3,-1,phrases/split_8/Final_Fantasy_7_VincentsTheme_3.mid
0,1,piece_56,4,-1,phrases/split_8/Final_Fantasy_7_VincentsTheme_4.mid
0,1,piece_56,5,-1,phrases/split_8/Final_Fantasy_7_VincentsTheme_5.mid
0,1,piece_56,6,-1,phrases/split_8/Final_Fantasy_7_VincentsTheme_6.mid
0,1,piece_56,7,-1,phrases/split_8/Final_Fantasy_7_VincentsTheme_7.mid
0,1,piece_56,0,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_0.mid
0,1,piece_56,1,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_1.mid
0,1,piece_56,2,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_2.mid
0,1,piece_56,3,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_3.mid
0,1,piece_56,4,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_4.mid
0,1,piece_56,5,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_5.mid
0,1,piece_56,6,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_6.mid
0,1,piece_56,7,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_7.mid
0,1,piece_56,8,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_8.mid
0,1,piece_56,9,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_9.mid
0,1,piece_56,10,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_10.mid
0,1,piece_56,11,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_11.mid
0,1,piece_56,12,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_12.mid
0,1,piece_56,13,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_13.mid
0,1,piece_56,14,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_14.mid
0,1,piece_56,15,-1,phrases/split_16/Final_Fantasy_7_VincentsTheme_15.mid
1,1,piece_57,0,-1,phrases/split_1/Final_Fantasy_7_WaltzdeChocobo_0.mid
1,1,piece_57,0,-1,phrases/split_2/Final_Fantasy_7_WaltzdeChocobo_0.mid
1,1,piece_57,1,-1,phrases/split_2/Final_Fantasy_7_WaltzdeChocobo_1.mid
1,1,piece_57,0,-1,phrases/split_4/Final_Fantasy_7_WaltzdeChocobo_0.mid
1,1,piece_57,1,-1,phrases/split_4/Final_Fantasy_7_WaltzdeChocobo_1.mid
1,1,piece_57,2,-1,phrases/split_4/Final_Fantasy_7_WaltzdeChocobo_2.mid
1,1,piece_57,3,-1,phrases/split_4/Final_Fantasy_7_WaltzdeChocobo_3.mid
1,1,piece_57,4,-1,phrases/split_4/Final_Fantasy_7_WaltzdeChocobo_4.mid
1,1,piece_57,0,-1,phrases/split_8/Final_Fantasy_7_WaltzdeChocobo_0.mid
1,1,piece_57,1,-1,phrases/split_8/Final_Fantasy_7_WaltzdeChocobo_1.mid
