label,id,part,repeat,filepath
0,piece_39,2,-1,phrases/valence/Final_Fantasy_7_MarkoftheTraitor_2.mid
0,piece_39,3,-1,phrases/valence/Final_Fantasy_7_MarkoftheTraitor_3.mid
0,piece_39,4,-1,phrases/valence/Final_Fantasy_7_MarkoftheTraitor_4.mid
0,piece_39,5,-1,phrases/valence/Final_Fantasy_7_MarkoftheTraitor_5.mid
0,piece_39,6,-1,phrases/valence/Final_Fantasy_7_MarkoftheTraitor_6.mid
0,piece_39,7,-1,phrases/valence/Final_Fantasy_7_MarkoftheTraitor_7.mid
0,piece_39,8,-1,phrases/valence/Final_Fantasy_7_MarkoftheTraitor_8.mid
0,piece_39,9,-1,phrases/valence/Final_Fantasy_7_MarkoftheTraitor_9.mid
0,piece_39,10,-1,phrases/valence/Final_Fantasy_7_MarkoftheTraitor_10.mid
1,piece_41,0,-1,phrases/valence/Final_Fantasy_7_Tifa_0.mid
1,piece_41,1,-1,phrases/valence/Final_Fantasy_7_Tifa_1.mid
1,piece_41,2,-1,phrases/valence/Final_Fantasy_7_Tifa_2.mid
1,piece_41,3,-1,phrases/valence/Final_Fantasy_7_Tifa_3.mid
1,piece_41,4,-1,phrases/valence/Final_Fantasy_7_Tifa_4.mid
1,piece_41,5,-1,phrases/valence/Final_Fantasy_7_Tifa_5.mid
1,piece_41,6,-1,phrases/valence/Final_Fantasy_7_Tifa_6.mid
1,piece_41,7,-1,phrases/valence/Final_Fantasy_7_Tifa_7.mid
1,piece_41,8,-1,phrases/valence/Final_Fantasy_7_Tifa_8.mid
1,piece_41,9,-1,phrases/valence/Final_Fantasy_7_Tifa_9.mid
1,piece_41,10,-1,phrases/valence/Final_Fantasy_7_Tifa_10.mid
1,piece_41,11,-1,phrases/valence/Final_Fantasy_7_Tifa_11.mid
1,piece_41,12,-1,phrases/valence/Final_Fantasy_7_Tifa_12.mid
0,piece_42,0,-1,phrases/valence/Final_Fantasy_7_WeaponRaid_0.mid
0,piece_42,1,-1,phrases/valence/Final_Fantasy_7_WeaponRaid_1.mid
0,piece_42,2,-1,phrases/valence/Final_Fantasy_7_WeaponRaid_2.mid
0,piece_42,3,-1,phrases/valence/Final_Fantasy_7_WeaponRaid_3.mid
0,piece_42,4,-1,phrases/valence/Final_Fantasy_7_WeaponRaid_4.mid
0,piece_42,5,-1,phrases/valence/Final_Fantasy_7_WeaponRaid_5.mid
0,piece_42,6,-1,phrases/valence/Final_Fantasy_7_WeaponRaid_6.mid
0,piece_42,7,-1,phrases/valence/Final_Fantasy_7_WeaponRaid_7.mid
0,piece_42,8,-1,phrases/valence/Final_Fantasy_7_WeaponRaid_8.mid
0,piece_42,9,-1,phrases/valence/Final_Fantasy_7_WeaponRaid_9.mid
1,piece_43,0,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_0.mid
1,piece_43,1,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_1.mid
1,piece_43,2,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_2.mid
1,piece_43,3,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_3.mid
1,piece_43,4,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_4.mid
1,piece_43,5,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_5.mid
1,piece_43,6,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_6.mid
1,piece_43,7,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_7.mid
1,piece_43,8,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_8.mid
1,piece_43,9,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_9.mid
1,piece_43,10,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_10.mid
1,piece_43,11,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_11.mid
1,piece_43,12,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_12.mid
1,piece_43,13,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_13.mid
1,piece_43,14,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_14.mid
1,piece_43,15,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_15.mid
1,piece_43,16,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_16.mid
1,piece_43,17,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_17.mid
1,piece_43,18,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_18.mid
1,piece_43,19,-1,phrases/valence/Final_Fantasy_7_AHighwindtakestotheSkies_19.mid
0,piece_44,0,-1,phrases/valence/Final_Fantasy_7_ChasingTheBlackCapedMan_0.mid
0,piece_44,1,-1,phrases/valence/Final_Fantasy_7_ChasingTheBlackCapedMan_1.mid
0,piece_44,2,-1,phrases/valence/Final_Fantasy_7_ChasingTheBlackCapedMan_2.mid
0,piece_44,3,-1,phrases/valence/Final_Fantasy_7_ChasingTheBlackCapedMan_3.mid
0,piece_44,4,-1,phrases/valence/Final_Fantasy_7_ChasingTheBlackCapedMan_4.mid
0,piece_44,5,-1,phrases/valence/Final_Fantasy_7_ChasingTheBlackCapedMan_5.mid
0,piece_44,6,-1,phrases/valence/Final_Fantasy_7_ChasingTheBlackCapedMan_6.mid
0,piece_44,7,-1,phrases/valence/Final_Fantasy_7_ChasingTheBlackCapedMan_7.mid
0,piece_44,8,-1,phrases/valence/Final_Fantasy_7_ChasingTheBlackCapedMan_8.mid
0,piece_44,9,-1,phrases/valence/Final_Fantasy_7_ChasingTheBlackCapedMan_9.mid
0,piece_44,10,-1,phrases/valence/Final_Fantasy_7_ChasingTheBlackCapedMan_10.mid
0,piece_44,11,-1,phrases/valence/Final_Fantasy_7_ChasingTheBlackCapedMan_11.mid
0,piece_44,12,-1,phrases/valence/Final_Fantasy_7_ChasingTheBlackCapedMan_12.mid
0,piece_44,13,-1,phrases/valence/Final_Fantasy_7_ChasingTheBlackCapedMan_13.mid
1,piece_45,0,-1,phrases/valence/Final_Fantasy_7_CostaDelSol_0.mid
1,piece_45,1,-1,phrases/valence/Final_Fantasy_7_CostaDelSol_1.mid
1,piece_45,2,-1,phrases/valence/Final_Fantasy_7_CostaDelSol_2.mid
1,piece_45,3,-1,phrases/valence/Final_Fantasy_7_CostaDelSol_3.mid
1,piece_45,4,-1,phrases/valence/Final_Fantasy_7_CostaDelSol_4.mid
1,piece_45,5,-1,phrases/valence/Final_Fantasy_7_CostaDelSol_5.mid
1,piece_45,6,-1,phrases/valence/Final_Fantasy_7_CostaDelSol_6.mid
1,piece_45,7,-1,phrases/valence/Final_Fantasy_7_CostaDelSol_7.mid
1,piece_46,0,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_0.mid
1,piece_46,1,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_1.mid
1,piece_46,2,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_2.mid
1,piece_46,3,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_3.mid
1,piece_46,4,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_4.mid
1,piece_46,5,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_5.mid
1,piece_46,6,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_6.mid
1,piece_46,7,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_7.mid
1,piece_46,8,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_8.mid
1,piece_46,9,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_9.mid
1,piece_46,10,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_10.mid
1,piece_46,11,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_11.mid
1,piece_46,12,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_12.mid
1,piece_46,13,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_13.mid
1,piece_46,14,-1,phrases/valence/Shadow_of_the_Colossus_TheTaleofthe16Sacrifices_14.mid
0,piece_48,0,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_0.mid
0,piece_48,1,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_1.mid
0,piece_48,2,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_2.mid
0,piece_48,3,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_3.mid
0,piece_48,4,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_4.mid
0,piece_48,5,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_5.mid
0,piece_48,6,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_6.mid
0,piece_48,7,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_7.mid
0,piece_48,8,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_8.mid
0,piece_48,9,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_9.mid
0,piece_48,10,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_10.mid
0,piece_48,11,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_11.mid
0,piece_48,12,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_12.mid
1,piece_48,13,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_13.mid
1,piece_48,14,-1,phrases/valence/Final_Fantasy_7_ItsDifficultToStandOnBothFeetIsntIt_14.mid
1,piece_49,0,-1,phrases/valence/Super_Mario_World_Overworld2_0.mid
1,piece_49,1,-1,phrases/valence/Super_Mario_World_Overworld2_1.mid
1,piece_49,2,-1,phrases/valence/Super_Mario_World_Overworld2_2.mid
1,piece_49,3,-1,phrases/valence/Super_Mario_World_Overworld2_3.mid
1,piece_49,4,-1,phrases/valence/Super_Mario_World_Overworld2_4.mid
1,piece_49,5,-1,phrases/valence/Super_Mario_World_Overworld2_5.mid
1,piece_49,6,-1,phrases/valence/Super_Mario_World_Overworld2_6.mid
1,piece_49,7,-1,phrases/valence/Super_Mario_World_Overworld2_7.mid
1,piece_49,8,-1,phrases/valence/Super_Mario_World_Overworld2_8.mid
1,piece_49,9,-1,phrases/valence/Super_Mario_World_Overworld2_9.mid
1,piece_49,10,-1,phrases/valence/Super_Mario_World_Overworld2_10.mid
1,piece_49,11,-1,phrases/valence/Super_Mario_World_Overworld2_11.mid
0,piece_50,0,-1,phrases/valence/Goldeneye_Statue_0.mid
0,piece_50,1,-1,phrases/valence/Goldeneye_Statue_1.mid
0,piece_50,2,-1,phrases/valence/Goldeneye_Statue_2.mid
0,piece_50,3,-1,phrases/valence/Goldeneye_Statue_3.mid
0,piece_50,4,-1,phrases/valence/Goldeneye_Statue_4.mid
0,piece_50,5,-1,phrases/valence/Goldeneye_Statue_5.mid
0,piece_50,6,-1,phrases/valence/Goldeneye_Statue_6.mid
0,piece_50,7,-1,phrases/valence/Goldeneye_Statue_7.mid
0,piece_50,8,-1,phrases/valence/Goldeneye_Statue_8.mid
0,piece_50,9,-1,phrases/valence/Goldeneye_Statue_9.mid
0,piece_50,10,-1,phrases/valence/Goldeneye_Statue_10.mid
0,piece_50,11,-1,phrases/valence/Goldeneye_Statue_11.mid
0,piece_50,12,-1,phrases/valence/Goldeneye_Statue_12.mid
0,piece_50,13,-1,phrases/valence/Goldeneye_Statue_13.mid
0,piece_50,14,-1,phrases/valence/Goldeneye_Statue_14.mid
0,piece_50,15,-1,phrases/valence/Goldeneye_Statue_15.mid
0,piece_50,16,-1,phrases/valence/Goldeneye_Statue_16.mid
0,piece_50,17,-1,phrases/valence/Goldeneye_Statue_17.mid
0,piece_50,18,-1,phrases/valence/Goldeneye_Statue_18.mid
0,piece_50,19,-1,phrases/valence/Goldeneye_Statue_19.mid
1,piece_51,0,-1,phrases/valence/BanjoKazooie_MumbosMountain_0.mid
1,piece_51,1,-1,phrases/valence/BanjoKazooie_MumbosMountain_1.mid
1,piece_51,2,-1,phrases/valence/BanjoKazooie_MumbosMountain_2.mid
1,piece_51,3,-1,phrases/valence/BanjoKazooie_MumbosMountain_3.mid
1,piece_51,4,-1,phrases/valence/BanjoKazooie_MumbosMountain_4.mid
1,piece_51,5,-1,phrases/valence/BanjoKazooie_MumbosMountain_5.mid
1,piece_51,6,-1,phrases/valence/BanjoKazooie_MumbosMountain_6.mid
1,piece_51,7,-1,phrases/valence/BanjoKazooie_MumbosMountain_7.mid
1,piece_51,8,-1,phrases/valence/BanjoKazooie_MumbosMountain_8.mid
1,piece_51,9,-1,phrases/valence/BanjoKazooie_MumbosMountain_9.mid
1,piece_51,10,-1,phrases/valence/BanjoKazooie_MumbosMountain_10.mid
1,piece_51,11,-1,phrases/valence/BanjoKazooie_MumbosMountain_11.mid
0,piece_52,0,-1,phrases/valence/Shadow_of_the_Colossus_Prayer_0.mid
0,piece_52,1,-1,phrases/valence/Shadow_of_the_Colossus_Prayer_1.mid
0,piece_52,2,-1,phrases/valence/Shadow_of_the_Colossus_Prayer_2.mid
0,piece_52,3,-1,phrases/valence/Shadow_of_the_Colossus_Prayer_3.mid
0,piece_52,4,-1,phrases/valence/Shadow_of_the_Colossus_Prayer_4.mid
0,piece_52,5,-1,phrases/valence/Shadow_of_the_Colossus_Prayer_5.mid
0,piece_52,6,-1,phrases/valence/Shadow_of_the_Colossus_Prayer_6.mid
0,piece_52,7,-1,phrases/valence/Shadow_of_the_Colossus_Prayer_7.mid
0,piece_52,8,-1,phrases/valence/Shadow_of_the_Colossus_Prayer_8.mid
0,piece_52,9,-1,phrases/valence/Shadow_of_the_Colossus_Prayer_9.mid
0,piece_52,10,-1,phrases/valence/Shadow_of_the_Colossus_Prayer_10.mid
0,piece_52,11,-1,phrases/valence/Shadow_of_the_Colossus_Prayer_11.mid
0,piece_54,0,-1,phrases/valence/Final_Fantasy_7_WhoAreYou_0.mid
0,piece_54,1,-1,phrases/valence/Final_Fantasy_7_WhoAreYou_1.mid
0,piece_54,2,-1,phrases/valence/Final_Fantasy_7_WhoAreYou_2.mid
0,piece_54,3,-1,phrases/valence/Final_Fantasy_7_WhoAreYou_3.mid
0,piece_54,4,-1,phrases/valence/Final_Fantasy_7_WhoAreYou_4.mid
0,piece_54,5,-1,phrases/valence/Final_Fantasy_7_WhoAreYou_5.mid
0,piece_54,6,-1,phrases/valence/Final_Fantasy_7_WhoAreYou_6.mid
0,piece_54,7,-1,phrases/valence/Final_Fantasy_7_WhoAreYou_7.mid
0,piece_54,8,-1,phrases/valence/Final_Fantasy_7_WhoAreYou_8.mid
0,piece_54,9,-1,phrases/valence/Final_Fantasy_7_WhoAreYou_9.mid
0,piece_56,0,-1,phrases/valence/Final_Fantasy_7_VincentsTheme_0.mid
0,piece_56,1,-1,phrases/valence/Final_Fantasy_7_VincentsTheme_1.mid
0,piece_56,2,-1,phrases/valence/Final_Fantasy_7_VincentsTheme_2.mid
0,piece_56,3,-1,phrases/valence/Final_Fantasy_7_VincentsTheme_3.mid
0,piece_56,4,-1,phrases/valence/Final_Fantasy_7_VincentsTheme_4.mid
0,piece_56,5,-1,phrases/valence/Final_Fantasy_7_VincentsTheme_5.mid
0,piece_56,6,-1,phrases/valence/Final_Fantasy_7_VincentsTheme_6.mid
0,piece_56,7,-1,phrases/valence/Final_Fantasy_7_VincentsTheme_7.mid
0,piece_56,8,-1,phrases/valence/Final_Fantasy_7_VincentsTheme_8.mid
0,piece_56,9,-1,phrases/valence/Final_Fantasy_7_VincentsTheme_9.mid
0,piece_56,10,-1,phrases/valence/Final_Fantasy_7_VincentsTheme_10.mid
0,piece_56,11,-1,phrases/valence/Final_Fantasy_7_VincentsTheme_11.mid
1,piece_59,0,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_0.mid
1,piece_59,1,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_1.mid
1,piece_59,2,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_2.mid
1,piece_59,3,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_3.mid
1,piece_59,4,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_4.mid
1,piece_59,5,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_5.mid
1,piece_59,6,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_6.mid
1,piece_59,7,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_7.mid
1,piece_59,8,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_8.mid
1,piece_59,9,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_9.mid
1,piece_59,10,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_10.mid
1,piece_59,11,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_11.mid
1,piece_59,12,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_12.mid
1,piece_59,13,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_13.mid
1,piece_59,14,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_14.mid
1,piece_59,15,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_15.mid
1,piece_59,16,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_16.mid
1,piece_59,17,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_17.mid
1,piece_59,18,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_18.mid
1,piece_59,19,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_19.mid
1,piece_59,20,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_20.mid
1,piece_59,21,-1,phrases/valence/Final_Fantasy_7_GoldSaucer_21.mid
1,piece_60,0,-1,phrases/valence/Super_Mario_World_Overworld_0.mid
1,piece_60,1,-1,phrases/valence/Super_Mario_World_Overworld_1.mid
1,piece_60,2,-1,phrases/valence/Super_Mario_World_Overworld_2.mid
1,piece_60,3,-1,phrases/valence/Super_Mario_World_Overworld_3.mid
1,piece_60,4,-1,phrases/valence/Super_Mario_World_Overworld_4.mid
1,piece_60,5,-1,phrases/valence/Super_Mario_World_Overworld_5.mid
1,piece_60,6,-1,phrases/valence/Super_Mario_World_Overworld_6.mid
1,piece_60,7,-1,phrases/valence/Super_Mario_World_Overworld_7.mid
1,piece_60,8,-1,phrases/valence/Super_Mario_World_Overworld_8.mid
1,piece_60,9,-1,phrases/valence/Super_Mario_World_Overworld_9.mid
1,piece_60,10,-1,phrases/valence/Super_Mario_World_Overworld_10.mid
1,piece_61,0,-1,phrases/valence/Tetris_MusicA_0.mid
1,piece_61,1,-1,phrases/valence/Tetris_MusicA_1.mid
1,piece_61,2,-1,phrases/valence/Tetris_MusicA_2.mid
1,piece_61,3,-1,phrases/valence/Tetris_MusicA_3.mid
1,piece_61,4,-1,phrases/valence/Tetris_MusicA_4.mid
1,piece_61,5,-1,phrases/valence/Tetris_MusicA_5.mid
1,piece_61,6,-1,phrases/valence/Tetris_MusicA_6.mid
1,piece_61,7,-1,phrases/valence/Tetris_MusicA_7.mid
1,piece_61,8,-1,phrases/valence/Tetris_MusicA_8.mid
1,piece_61,9,-1,phrases/valence/Tetris_MusicA_9.mid
1,piece_61,10,-1,phrases/valence/Tetris_MusicA_10.mid
1,piece_61,11,-1,phrases/valence/Tetris_MusicA_11.mid
1,piece_62,0,-1,phrases/valence/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_0.mid
1,piece_62,1,-1,phrases/valence/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_1.mid
1,piece_62,2,-1,phrases/valence/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_2.mid
1,piece_62,3,-1,phrases/valence/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_3.mid
1,piece_62,4,-1,phrases/valence/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_4.mid
1,piece_62,5,-1,phrases/valence/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_5.mid
1,piece_62,6,-1,phrases/valence/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_6.mid
1,piece_62,7,-1,phrases/valence/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_7.mid
1,piece_62,8,-1,phrases/valence/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_8.mid
1,piece_64,0,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_KokiriForest_0.mid
1,piece_64,1,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_KokiriForest_1.mid
1,piece_64,2,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_KokiriForest_2.mid
1,piece_64,3,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_KokiriForest_3.mid
1,piece_64,4,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_KokiriForest_4.mid
1,piece_64,5,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_KokiriForest_5.mid
1,piece_64,6,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_KokiriForest_6.mid
1,piece_64,7,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_KokiriForest_7.mid
1,piece_64,8,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_KokiriForest_8.mid
1,piece_64,9,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_KokiriForest_9.mid
1,piece_64,10,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_KokiriForest_10.mid
1,piece_65,0,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_0.mid
1,piece_65,1,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_1.mid
1,piece_65,2,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_2.mid
1,piece_65,3,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_3.mid
1,piece_65,4,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_4.mid
1,piece_65,5,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_5.mid
1,piece_65,6,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_6.mid
1,piece_65,7,-1,phrases/valence/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_7.mid
1,piece_66,0,-1,phrases/valence/BanjoKazooie_Ending_0.mid
1,piece_66,1,-1,phrases/valence/BanjoKazooie_Ending_1.mid
1,piece_66,2,-1,phrases/valence/BanjoKazooie_Ending_2.mid
1,piece_66,3,-1,phrases/valence/BanjoKazooie_Ending_3.mid
1,piece_66,4,-1,phrases/valence/BanjoKazooie_Ending_4.mid
1,piece_66,5,-1,phrases/valence/BanjoKazooie_Ending_5.mid
1,piece_66,6,-1,phrases/valence/BanjoKazooie_Ending_6.mid
1,piece_66,7,-1,phrases/valence/BanjoKazooie_Ending_7.mid
1,piece_66,8,-1,phrases/valence/BanjoKazooie_Ending_8.mid
0,piece_67,0,-1,phrases/valence/Goldeneye_Runway_0.mid
0,piece_67,1,-1,phrases/valence/Goldeneye_Runway_1.mid
0,piece_67,2,-1,phrases/valence/Goldeneye_Runway_2.mid
0,piece_67,3,-1,phrases/valence/Goldeneye_Runway_3.mid
0,piece_67,4,-1,phrases/valence/Goldeneye_Runway_4.mid
0,piece_67,5,-1,phrases/valence/Goldeneye_Runway_5.mid
0,piece_67,6,-1,phrases/valence/Goldeneye_Runway_6.mid
0,piece_67,7,-1,phrases/valence/Goldeneye_Runway_7.mid
0,piece_67,8,-1,phrases/valence/Goldeneye_Runway_8.mid
0,piece_67,9,-1,phrases/valence/Goldeneye_Runway_9.mid
0,piece_67,10,-1,phrases/valence/Goldeneye_Runway_10.mid
0,piece_67,11,-1,phrases/valence/Goldeneye_Runway_11.mid
0,piece_67,12,-1,phrases/valence/Goldeneye_Runway_12.mid
0,piece_67,13,-1,phrases/valence/Goldeneye_Runway_13.mid
0,piece_67,14,-1,phrases/valence/Goldeneye_Runway_14.mid
0,piece_67,15,-1,phrases/valence/Goldeneye_Runway_15.mid
0,piece_67,16,-1,phrases/valence/Goldeneye_Runway_16.mid
0,piece_67,17,-1,phrases/valence/Goldeneye_Runway_17.mid
0,piece_67,18,-1,phrases/valence/Goldeneye_Runway_18.mid
0,piece_69,0,-1,phrases/valence/Donkey_Kong_Country_2_BayouBoogie_0.mid
0,piece_69,1,-1,phrases/valence/Donkey_Kong_Country_2_BayouBoogie_1.mid
0,piece_69,2,-1,phrases/valence/Donkey_Kong_Country_2_BayouBoogie_2.mid
0,piece_69,3,-1,phrases/valence/Donkey_Kong_Country_2_BayouBoogie_3.mid
0,piece_69,4,-1,phrases/valence/Donkey_Kong_Country_2_BayouBoogie_4.mid
0,piece_69,5,-1,phrases/valence/Donkey_Kong_Country_2_BayouBoogie_5.mid
0,piece_69,6,-1,phrases/valence/Donkey_Kong_Country_2_BayouBoogie_6.mid
0,piece_69,7,-1,phrases/valence/Donkey_Kong_Country_2_BayouBoogie_7.mid
0,piece_69,8,-1,phrases/valence/Donkey_Kong_Country_2_BayouBoogie_8.mid
0,piece_69,9,-1,phrases/valence/Donkey_Kong_Country_2_BayouBoogie_9.mid
1,piece_69,10,-1,phrases/valence/Donkey_Kong_Country_2_BayouBoogie_10.mid
0,piece_70,0,-1,phrases/valence/Shadow_of_the_Colossus_TheOpenedWay_0.mid
0,piece_70,1,-1,phrases/valence/Shadow_of_the_Colossus_TheOpenedWay_1.mid
0,piece_70,2,-1,phrases/valence/Shadow_of_the_Colossus_TheOpenedWay_2.mid
0,piece_70,3,-1,phrases/valence/Shadow_of_the_Colossus_TheOpenedWay_3.mid
0,piece_70,4,-1,phrases/valence/Shadow_of_the_Colossus_TheOpenedWay_4.mid
0,piece_70,5,-1,phrases/valence/Shadow_of_the_Colossus_TheOpenedWay_5.mid
0,piece_70,6,-1,phrases/valence/Shadow_of_the_Colossus_TheOpenedWay_6.mid
0,piece_70,7,-1,phrases/valence/Shadow_of_the_Colossus_TheOpenedWay_7.mid
0,piece_70,8,-1,phrases/valence/Shadow_of_the_Colossus_TheOpenedWay_8.mid
0,piece_70,9,-1,phrases/valence/Shadow_of_the_Colossus_TheOpenedWay_9.mid
0,piece_70,10,-1,phrases/valence/Shadow_of_the_Colossus_TheOpenedWay_10.mid
0,piece_70,11,-1,phrases/valence/Shadow_of_the_Colossus_TheOpenedWay_11.mid
0,piece_70,12,-1,phrases/valence/Shadow_of_the_Colossus_TheOpenedWay_12.mid
0,piece_70,13,-1,phrases/valence/Shadow_of_the_Colossus_TheOpenedWay_13.mid
1,piece_71,0,-1,phrases/valence/Goldeneye_Frigate_0.mid
1,piece_71,1,-1,phrases/valence/Goldeneye_Frigate_1.mid
1,piece_71,2,-1,phrases/valence/Goldeneye_Frigate_2.mid
1,piece_71,3,-1,phrases/valence/Goldeneye_Frigate_3.mid
1,piece_71,4,-1,phrases/valence/Goldeneye_Frigate_4.mid
1,piece_71,5,-1,phrases/valence/Goldeneye_Frigate_5.mid
1,piece_71,6,-1,phrases/valence/Goldeneye_Frigate_6.mid
1,piece_71,7,-1,phrases/valence/Goldeneye_Frigate_7.mid
